year,<1300cc,1300cc - 1900cc,>1900cc
2017,35672,14690,1795
2016,34023,14345,1356
2015,27805,10776,909
2014,21465,7677,667
2013,16019,6989,387
2012,13570,7150,403
2011,16752,8782,489
2010,17608,12097,802
2009,9689,15226,1257
2008,19954,65803,5455
2007,25439,83159,8200
2006,26280,72597,7579
2005,22643,64401,5649
2004,21380,46165,4112
2003,18307,31858,2923
2002,14023,23298,2915
2001,37620,49005,5610
