year,<1300cc,1300cc - 1900cc,>1900cc
2012,12151,4726,98
2011,16023,6668,193
2010,16780,10036,445
2009,8944,13354,783
2008,19620,64418,4918
2007,25993,86967,8765
2006,28638,83864,9805
2005,26925,85834,9031
2004,28906,75171,9043
2003,29848,66579,8904
2002,28746,62164,10899
2001,31040,56608,9357
2000,44796,60792,7165
1999,24946,38131,4474
1998,11983,23588,3337
1997,9433,14954,1840
1996,12189,20900,4431
