year,<1300cc,1300cc - 1900cc,>1900cc
2013,13666,3942,121
2012,12618,4891,107
2011,15709,6971,225
2010,16871,10514,470
2009,9055,13656,819
2008,19747,64651,4852
2007,26064,86771,8692
2006,28668,83641,9564
2005,27013,85162,8705
2004,28900,74312,8710
2003,29249,63979,8202
2002,27859,59065,9622
2001,29080,51030,7841
2000,41104,53717,5806
1999,21415,31870,3408
1998,9830,19461,2564
1997,16500,27936,4826
