year,<1300cc,1300cc - 1900cc,>1900cc
2016,28402,8720,668
2015,25023,6979,488
2014,19036,4527,362
2013,15073,5078,187
2012,13389,5927,172
2011,16604,8188,286
2010,17706,11750,533
2009,9942,14757,835
2008,20454,63780,4561
2007,26141,83817,7851
2006,28095,78027,8218
2005,25672,75193,6972
2004,26195,60384,6056
2003,24183,46944,4991
2002,20269,37398,5193
2001,18412,26860,3796
2000,42831,58272,7609
