year,<1300cc,1300cc - 1900cc,>1900cc
2018,42144,16243,2287
2017,36011,14724,1675
2016,33678,14178,1238
2015,27544,10504,844
2014,21126,7323,611
2013,15752,6676,343
2012,13376,6836,348
2011,16472,8411,447
2010,17171,11558,694
2009,9328,14385,1128
2008,19178,63168,4970
2007,24014,77327,7208
2006,24215,64506,6369
2005,20050,53935,4418
2004,17955,36076,3107
2003,13805,22835,2087
2002,34856,47157,5968
