year,<1300cc,1300cc - 1900cc,>1900cc
2007,24553,86265,9341
2006,28388,84626,10410
2005,26930,89103,9917
2004,29545,79199,10019
2003,31323,72143,10261
2002,32581,73873,14239
2001,39835,77027,13973
2000,69683,99794,13307
1999,47593,74000,10083
1998,32096,61236,9889
1997,33369,49669,6940
1996,21426,35644,5259
1995,12486,21550,4734
1994,7962,15445,3351
1993,5189,9674,2141
1992,4625,5826,1754
1991,11288,8347,3941
