year,<1300cc,1300cc - 1900cc,>1900cc
2011,15694,6419,175
2010,16832,9534,398
2009,8883,12793,753
2008,19421,63876,4884
2007,25910,86691,8865
2006,28639,84499,9997
2005,27048,86872,9309
2004,29174,76747,9521
2003,30210,68660,9557
2002,29997,66822,12219
2001,32970,62324,10931
2000,50689,71675,9118
1999,28405,45088,5661
1998,15724,30877,4684
1997,13250,20616,2742
1996,6395,11820,1683
1995,9471,15443,4402
