year,<1300cc,1300cc - 1900cc,>1900cc
2015,24464,6724,470
2014,18563,4166,316
2013,14477,4557,155
2012,13016,5556,148
2011,16306,7788,261
2010,17253,11184,514
2009,9437,14139,825
2008,20077,64166,4676
2007,26170,85424,8247
2006,28471,80827,8809
2005,26283,80233,7722
2004,27626,67032,7153
2003,26746,55028,6246
2002,23955,46903,6823
2001,23273,36731,5124
2000,30717,35994,3690
1999,29641,48865,6482
