year,<1300cc,1300cc - 1900cc,>1900cc
2014,18204,3988,294
2013,14409,4252,131
2012,12701,5160,126
2011,16131,7437,251
2010,17113,10845,495
2009,9212,13919,820
2008,19915,64241,4774
2007,26159,86197,8520
2006,28631,82462,9233
2005,26811,83448,8298
2004,28467,71045,7909
2003,28281,60242,7231
2002,26255,53661,8211
2001,26500,44426,6391
2000,36291,44914,4657
1999,17948,25760,2707
1998,20647,37435,5756
