year,<1300cc,1300cc - 1900cc,>1900cc
2009,8545,11818,704
2008,19226,63618,4829
2007,25894,88213,9165
2006,28767,85839,10488
2005,27265,89119,9832
2004,29689,79952,10185
2003,31185,72389,10436
2002,31872,72564,13995
2001,37436,72858,13435
2000,62293,90060,11974
1999,39069,62506,8547
1998,23777,47040,7569
1997,22528,34319,4925
1996,12198,21623,3384
1995,6298,11608,2811
1994,3465,7680,1829
1993,9152,11524,4207
