0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,9,0,0,0,0,0,0,0
11,0,0,0,0,0,0,4,0,0,0,0,0,0,0
10,0,1,0,0,0,0,12,0,0,0,0,0,0,0
9,0,1,0,0,0,0,13,0,0,0,0,0,2,0
8,0,0,0,0,0,6,12,0,0,0,0,0,23,0
7,0,0,0,0,0,13,13,0,0,0,0,0,5,0
6,0,0,0,0,0,32,232,0,0,0,0,0,0,0
5,0,0,0,0,0,35,296,0,0,0,0,0,7,47
4,0,0,0,0,0,38,349,0,0,32,0,1,0,277
3,0,0,0,0,0,186,496,0,0,0,0,14,1,413
2,0,0,0,0,0,484,580,0,0,1,0,0,0,370
1,0,0,0,0,0,178,185,0,0,25,0,0,1,36
0,0,0,0,0,0,197,2,0,0,358,0,0,0,176
