0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,6,0,0,0,0,0,0,0
9,0,1,0,0,0,0,14,0,0,0,0,0,0,0
8,0,1,0,0,0,0,9,0,0,0,0,0,2,0
7,0,0,0,0,0,3,5,0,0,0,0,0,13,0
6,0,0,0,0,0,0,11,0,0,0,0,0,0,0
5,0,0,0,0,0,8,15,0,0,0,0,0,1,0
4,0,0,0,0,0,17,228,0,0,0,0,0,0,0
3,0,0,0,0,0,12,276,0,0,0,0,0,2,45
2,0,0,0,0,0,18,286,0,0,37,0,1,0,278
1,0,0,0,0,0,139,432,0,0,0,0,14,2,424
0,860,0,0,0,0,69,79,0,0,0,0,0,0,154
