0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,5,0,0,0,0,0,0,0
14,0,0,0,0,0,0,170,0,0,0,0,0,0,0
13,0,0,0,0,0,0,223,0,0,0,0,0,0,7
12,0,0,0,0,0,14,251,0,0,0,0,1,0,90
11,0,1,0,0,0,127,412,0,0,0,0,11,0,186
10,0,0,0,0,0,332,472,0,0,0,0,0,0,307
9,0,0,0,0,0,245,215,0,0,12,0,0,0,36
8,0,0,0,0,0,337,232,0,0,339,0,0,2,161
7,0,0,0,0,0,108,81,0,0,316,0,0,0,134
6,0,0,0,0,0,91,71,0,0,484,0,5,0,95
5,0,0,0,0,0,143,197,0,0,421,0,9,54,89
4,0,0,0,0,0,162,294,0,0,384,0,6,263,76
3,0,0,0,0,0,173,546,0,0,580,0,1,386,69
2,0,0,0,0,0,358,840,8,0,1384,0,11,764,185
1,1,0,0,0,0,351,1310,265,0,3119,0,54,1083,164
0,4,1,0,0,0,740,1854,236,0,5209,0,59,2105,287
