0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0,0,0,0,0,0,3,0,0,0,0,0,0,0
15,0,0,0,0,0,0,4,0,0,0,0,0,0,0
14,0,2,0,0,0,0,7,0,0,0,0,0,0,0
13,0,1,0,0,0,0,6,0,0,0,0,0,0,0
12,0,0,0,0,0,2,9,0,0,0,0,0,8,0
11,0,0,0,0,0,13,13,0,0,0,0,0,5,0
10,0,0,0,0,0,29,218,0,0,0,0,0,0,0
9,0,0,0,0,0,40,296,0,0,0,0,0,4,35
8,0,0,0,0,0,46,353,0,0,0,0,1,0,215
7,0,0,0,0,0,210,521,0,0,0,0,15,0,362
6,0,0,0,0,0,524,711,0,0,1,0,0,0,360
5,0,0,0,0,0,257,255,0,0,63,0,0,1,46
4,0,0,0,0,0,311,3,0,0,519,0,0,0,187
3,0,0,0,0,0,144,0,0,0,411,0,0,0,138
2,0,0,0,0,0,70,3,0,0,542,0,13,0,97
1,0,0,0,0,0,23,114,0,0,260,0,9,94,78
0,0,0,0,0,0,27,233,0,0,262,0,2,364,67
