0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,208,3601,282,729,2371,427,335,1164,18,471,52,896,341,326
15,113,2515,107,596,1865,380,235,1017,5,386,15,545,151,115
14,176,3851,193,1918,2899,1420,412,2144,9,610,36,1185,220,176
13,246,6365,273,3888,4429,3326,842,3861,10,1040,86,2018,256,248
12,312,6656,481,3788,4632,5122,1583,4607,11,1351,149,2072,371,249
11,336,7606,360,3779,4181,9068,2628,5558,14,1409,433,2991,567,287
10,455,5118,351,5354,3914,13732,2559,6789,16,1537,607,3474,551,286
9,412,5190,430,8393,4705,19289,2734,8728,8,2545,693,4637,782,383
8,503,5053,1580,10085,6011,21625,3747,8750,7,2950,745,5408,955,515
7,1133,6458,3291,12794,9262,32568,2525,11209,7,3998,975,4671,1181,635
6,1690,13373,114,11947,15235,37259,2263,15297,8,4310,1229,5313,1830,652
5,803,14338,19,4220,17716,38226,1972,20241,168,5464,1620,6935,2356,858
4,1890,21274,71,8567,20378,48186,966,20525,38,5633,2287,7418,1304,1048
3,2199,30735,3,13968,26777,63073,3194,25284,36,7408,3467,9707,1499,1535
2,675,17668,0,8944,13378,38564,6918,20554,33,8193,2824,9674,1845,1473
1,252,10046,88,11843,9976,37250,5709,20335,14,8355,684,9787,1795,1501
0,182,8386,939,11212,8745,33080,4647,18672,1,11688,99,6186,1429,1502
