0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,346,7648,367,2200,4216,4379,1614,6411,17,2184,220,4280,1127,1097
15,117,2088,94,1080,1431,5130,927,2585,4,824,169,1699,380,203
14,130,2627,124,2474,2101,8629,1233,3798,2,1338,277,2686,550,339
13,206,3257,977,4007,3285,11999,2235,4877,4,1852,332,3678,744,499
12,422,4898,2468,6678,5740,21996,1910,7462,4,2973,727,3907,987,581
11,810,10925,342,8061,10916,29533,2049,11950,15,3828,1033,4829,1495,666
10,481,12354,154,3512,13644,33049,1961,17999,170,5341,1594,6699,2087,916
9,1248,19292,64,7493,16603,43351,1042,19349,48,5776,2555,7587,1373,1065
8,1595,28200,3,12036,22873,57454,3050,23380,81,7738,3988,9657,1566,1417
7,546,16646,3,8229,11795,36068,6443,19457,211,8465,3362,9725,2053,1373
6,220,9784,74,11057,9080,35583,5330,19984,189,8782,783,9820,1952,1276
5,131,8444,878,10976,8388,32946,4559,18820,66,11981,145,6532,1592,1261
4,128,7532,972,10784,7343,33818,4711,23009,67,12466,20,5597,2020,1275
3,110,7241,785,9051,7149,37959,5850,26252,213,11659,8,5636,1536,1375
2,36,7929,848,7828,8760,37424,4714,26394,236,8499,50,6056,1256,1533
1,28,5492,599,6667,9701,39329,4197,27440,50,7784,21,5254,956,1396
0,9,3915,290,5219,6931,31225,2019,18238,15,5673,2,2925,367,714
