0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,13165,13165,12499,12499,12929,12929,12888,12888,12180,12180,12436,12436,12748,12748
15,12837,12837,12427,12427,13068,13068,13058,13058,12550,12550,12773,12773,12308,12308
14,12284,12284,12053,12053,13154,13154,13224,13224,12883,12883,12970,12970,12472,12472
13,12089,12089,12273,12273,13190,13190,13529,13529,13098,13098,13079,13079,12507,12507
12,11300,11300,11861,11861,12835,12835,13431,13431,12873,12873,13050,13050,12404,12404
11,11560,11560,12343,12343,13388,13388,14158,14158,13647,13647,13266,13266,13034,13034
10,10898,10898,11755,11755,13010,13010,14009,14009,13584,13584,12816,12816,12338,12338
9,11433,11433,12067,12067,12696,12696,14152,14152,13957,13957,13026,13026,13082,13082
8,9856,9856,9802,9802,10749,10749,13471,13471,13547,13547,12878,12878,12378,12378
7,9444,9444,10674,10674,10786,10786,12391,12391,12858,12858,12556,12556,11974,11974
6,11174,11174,11827,11827,11982,11982,12892,12892,13879,13879,12276,12276,12982,12982
5,12572,12572,13296,13296,12721,12721,13518,13518,14964,14964,12776,12776,12117,12117
4,12545,12545,13558,13558,12474,12474,13130,13130,14453,14453,13748,13748,12681,12681
3,12609,12609,13421,13421,12999,12999,13623,13623,15108,15108,14572,14572,12718,12718
2,12723,12723,13470,13470,13095,13095,13868,13868,14888,14888,14053,14053,12179,12179
1,12744,12744,13595,13595,13102,13102,13618,13618,14917,14917,14111,14111,12079,12079
0,13198,13198,13908,13908,13350,13350,13936,13936,14797,14797,14167,14167,12300,12300
