0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,13356,13356,13155,13155,13188,13188,13450,13450,13073,13073,12742,12742,12692,12692
15,14123,14123,13470,13470,14012,14012,13753,13753,13367,13367,13302,13302,12998,12998
14,13866,13866,13354,13354,14036,14036,14162,14162,13632,13632,13447,13447,13388,13388
13,13142,13142,13015,13015,14019,14019,14126,14126,13758,13758,13816,13816,13566,13566
12,12765,12765,12966,12966,13943,13943,14324,14324,13810,13810,13999,13999,13829,13829
11,12661,12661,13406,13406,14330,14330,14964,14964,14551,14551,14474,14474,14119,14119
10,11374,11374,12165,12165,13635,13635,14717,14717,14295,14295,13822,13822,13128,13128
9,11543,11543,12655,12655,13975,13975,15035,15035,14640,14640,14155,14155,13720,13720
8,11707,11707,12755,12755,13016,13016,14714,14714,14381,14381,13738,13738,12870,12870
7,11625,11625,11453,11453,12617,12617,15827,15827,15296,15296,13974,13974,13758,13758
6,9821,9821,10935,10935,11271,11271,13247,13247,13391,13391,13619,13619,12933,12933
5,13035,13035,14272,14272,13639,13639,14155,14155,14938,14938,13820,13820,13903,13903
4,13167,13167,13800,13800,13342,13342,14381,14381,15909,15909,15414,15414,13828,13828
3,13349,13349,14157,14157,13986,13986,15050,15050,15143,15143,15079,15079,13914,13914
2,13631,13631,14367,14367,14224,14224,14800,14800,15127,15127,15154,15154,12984,12984
1,13642,13642,14356,14356,14108,14108,14664,14664,15154,15154,15050,15050,13675,13675
0,13996,13996,14920,14920,14341,14341,14854,14854,15578,15578,15197,15197,13704,13704
