0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,8563.744622,11502.33701,12278.15874,11574.0467,11949.63111,14003.65672,16451.28708,15566.9127,16840.98827,15294.55658,15888.49052,15674.47547,15207.42121,14111.69141
15,8631.936924,11593.92905,12375.92858,11666.20976,12044.78491,14115.16654,16582.28715,15690.87058,16975.0915,15416.34571,16015.00909,15799.28986,15328.51649,14224.06149
14,8700.672235,11686.25043,12474.47695,11759.1067,12140.69641,14227.5643,16714.33036,15815.81552,17110.26257,15539.10463,16142.53512,15925.09813,15450.57604,14337.32637
13,8874.685679,11919.97544,12723.96649,11994.28884,12383.51034,14512.11558,17048.61697,16132.13183,17452.46782,15849.88673,16465.38582,16243.6001,15759.58756,14624.0729
12,9052.179393,12158.37495,12978.44582,12234.17461,12631.18054,14802.35789,17389.58931,16454.77447,17801.51718,16166.88446,16794.69354,16568.4721,16074.77931,14916.55436
11,9233.222981,12401.54245,13238.01473,12478.8581,12883.80415,15098.40505,17737.38109,16783.86996,18157.54752,16490.22215,17130.58741,16899.84154,16396.2749,15214.88545
10,9417.88744,12649.5733,13502.77503,12728.43527,13141.48024,15400.37315,18092.12871,17119.54736,18520.69847,16820.02659,17473.19915,17237.83837,16724.2004,15519.18315
9,9606.245189,12902.56476,13772.83053,12983.00397,13404.30984,15708.38062,18453.97129,17461.9383,18891.11244,17156.42712,17822.66314,17582.59514,17058.6844,15829.56682
8,9798.370093,13160.61606,14048.28714,13242.66405,13672.39604,16022.54823,18823.05071,17811.17707,19268.93469,17499.55567,18179.1164,17934.24704,17399.85809,16146.15815
7,9994.337495,13423.82838,14329.25288,13507.51733,13945.84396,16342.99919,19199.51173,18167.40061,19654.31339,17849.54678,18542.69873,18292.93198,17747.85525,16469.08132
6,10194.22424,13692.30495,14615.83794,13777.66768,14224.76084,16669.85918,19583.50196,18530.74862,20047.39965,18206.53772,18913.5527,18658.79062,18102.81236,16798.46294
5,10398.10873,13966.15105,14908.1547,14053.22103,14509.25606,17003.25636,19975.172,18901.3636,20448.34765,18570.66847,19291.82376,19031.96643,18464.86861,17134.4322
4,10606.0709,14245.47407,15206.31779,14334.28545,14799.44118,17343.32149,20374.67544,19279.39087,20857.3146,18942.08184,19677.66023,19412.60576,18834.16598,17477.12085
3,10818.19232,14530.38355,15510.44415,14620.97116,15095.43,17690.18792,20782.16895,19664.97868,21274.46089,19320.92348,20071.21344,19800.85788,19210.8493,17826.66326
2,11034.55617,14820.99122,15820.65303,14913.39059,15397.3386,18043.99168,21197.81233,20058.27826,21699.95011,19707.34195,20472.6377,20196.87503,19595.06628,18183.19653
1,11255.24729,15117.41104,16137.06609,15211.6584,15705.28537,18404.87151,21621.76858,20459.44382,22133.94911,20101.48878,20882.09046,20600.81254,19986.96761,18546.86046
0,11480.35224,15419.75926,16459.80741,15515.89156,16019.39108,18772.96894,22054.20395,20868.6327,22576.62809,20503.51856,21299.73227,21012.82879,20386.70696,18917.79767
