0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,7990.644925,10905.99945,11687.93233,11171.67885,11121.26381,13334.94586,15464.82252,14730.23415,15939.6119,14701.48294,15172.92287,15159.39084,14670.49384,14100.69201
15,8150.457824,11124.11944,11921.69098,11395.11242,11343.68909,13601.64477,15774.11897,15024.83883,16258.40413,14995.5126,15476.38132,15462.57866,14963.90371,14382.70585
14,8313.46698,11346.60183,12160.1248,11623.01467,11570.56287,13873.67767,16089.60135,15325.33561,16583.57222,15295.42285,15785.90895,15771.83023,15263.18179,14670.35997
13,8479.73632,11573.53386,12403.32729,11855.47497,11801.97413,14151.15122,16411.39337,15631.84232,16915.24366,15601.33131,16101.62713,16087.26684,15568.44542,14963.76717
12,8649.331046,11805.00454,12651.39384,12092.58447,12038.01361,14434.17425,16739.62124,15944.47916,17253.54854,15913.35793,16423.65967,16409.01217,15879.81433,15263.04251
11,8822.317667,12041.10463,12904.42172,12334.43616,12278.77388,14722.85773,17074.41367,16263.36875,17598.61951,16231.62509,16752.13287,16737.19242,16197.41062,15568.30336
10,8998.764021,12281.92672,13162.51015,12581.12488,12524.34936,15017.31489,17415.90194,16588.63612,17950.5919,16556.25759,17087.17552,17071.93626,16521.35883,15879.66943
9,9178.739301,12527.56526,13425.76035,12832.74738,12774.83635,15317.66118,17764.21998,16920.40884,18309.60373,16887.38274,17428.91903,17413.37499,16851.78601,16197.26282
8,9362.314087,12778.11656,13694.27556,13089.40232,13030.33308,15624.01441,18119.50438,17258.81702,18675.79581,17225.1304,17777.49741,17761.64249,17188.82173,16521.20807
7,9549.560369,13033.67889,13968.16107,13351.19037,13290.93974,15936.4947,18481.89447,17603.99336,19049.31172,17569.63301,18133.04736,18116.87534,17532.59816,16851.63223
6,9740.551576,13294.35247,14247.52429,13618.21418,13556.75853,16255.22459,18851.53236,17956.07323,19430.29796,17921.02567,18495.70831,18479.21285,17883.25012,17188.66488
5,9935.362608,13560.23952,14532.47478,13890.57846,13827.8937,16580.32908,19228.563,18315.19469,19818.90392,18279.44618,18865.62248,18848.7971,18240.91513,17532.43818
4,10134.06986,13831.44431,14823.12428,14168.39003,14104.45158,16911.93566,19613.13426,18681.49859,20215.282,18645.0351,19242.93493,19225.77304,18605.73343,17883.08694
3,10336.75126,14108.0732,15119.58676,14451.75783,14386.54061,17250.17438,20005.39695,19055.12856,20619.58764,19017.93581,19627.79362,19610.28851,18977.8481,18240.74868
2,10543.48628,14390.23466,15421.9785,14740.79299,14674.27142,17595.17786,20405.50489,19436.23113,21031.97939,19398.29452,20020.3495,20002.49428,19357.40506,18605.56365
1,10754.35601,14678.03936,15730.41807,15035.60885,14967.75685,17947.08142,20813.61498,19824.95575,21452.61898,19786.26041,20420.75649,20402.54416,19744.55316,18977.67492
0,10969.44313,14971.60014,16045.02643,15336.32102,15267.11199,18306.02305,21229.88728,20221.45487,21881.67136,20181.98562,20829.17162,20810.59504,20139.44422,19357.22842
