0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,11760.79397,11760.79397,12057.34066,12057.34066,12701.92447,12701.92447,13450.44266,13450.44266,13411.34808,13411.34808,13446.62855,13446.62855,13173.92002,13173.92002
15,11854.44408,11854.44408,12153.35215,12153.35215,12803.06872,12803.06872,13557.54728,13557.54728,13518.14139,13518.14139,13553.7028,13553.7028,13278.82272,13278.82272
14,11948.83991,11948.83991,12250.12816,12250.12816,12905.01836,12905.01836,13665.50477,13665.50477,13625.7851,13625.7851,13661.62968,13661.62968,13384.56075,13384.56075
13,12043.98741,12043.98741,12347.67479,12347.67479,13007.77982,13007.77982,13774.32191,13774.32191,13734.28596,13734.28596,13770.41596,13770.41596,13491.14076,13491.14076
12,12139.89256,12139.89256,12445.99817,12445.99817,13111.35956,13111.35956,13884.00556,13884.00556,13843.6508,13843.6508,13880.06851,13880.06851,13598.56946,13598.56946
11,12236.5614,12236.5614,12545.1045,12545.1045,13215.7641,13215.7641,13994.5626,13994.5626,13953.8865,13953.8865,13990.5942,13990.5942,13706.8536,13706.8536
10,12334,12334,12645,12645,13321,13321,14106,14106,14065,14065,14102,14102,13816,13816
9,11784,11784,12372,12372,14416,14416,16793,16793,16394,16394,16394,16394,15983,15983
8,11861,11861,12416,12416,14511,14511,16456,16456,16673,16673,16458,16458,16108,16108
7,12075,12075,13121,13121,14960,14960,16800,16800,17119,17119,16905,16905,16730,16730
6,12152,12152,13284,13284,14781,14781,16710,16710,17221,17221,16832,16832,16381,16381
5,12763,12763,13854,13854,15621,15621,17271,17271,18471,18471,18307,18307,17553,17553
4,14721,14721,15381,15381,17384,17384,19048,19048,19575,19575,19247,19247,18053,18053
3,13878,13878,14690,14690,16590,16590,18244,18244,19015,19015,18803,18803,17886,17886
2,13922,13922,14735,14735,16664,16664,18282,18282,19026,19026,18839,18839,17873,17873
1,14261,14261,15026,15026,16763,16763,18337,18337,19007,19007,18766,18766,17851,17851
0,14417,14417,15367,15367,17036,17036,18687,18687,19309,19309,19301,19301,18279,18279
