year,<1300cc,1300cc - 1900cc,>1900cc
2016,1,9,0
2015,1,5,0
2014,0,9,3
2013,0,24,2
2012,0,237,0
2011,0,325,25
2010,0,402,154
2009,0,728,284
2008,0,1258,346
2007,0,803,51
2006,0,1077,192
2005,0,804,145
2004,0,782,126
2003,0,569,197
2002,0,583,416
2001,0,924,463
2000,0,1738,756
