year,<1300cc,1300cc - 1900cc,>1900cc
2014,0,522,433
2013,0,397,181
2012,0,615,110
2011,0,555,138
2010,0,833,187
2009,0,575,47
2008,0,1236,360
2007,0,731,377
2006,0,399,216
2005,0,336,39
2004,0,247,0
2003,0,26,5
2002,0,11,8
2001,1,6,0
2000,2,7,0
1999,0,4,0
1998,0,3,0
