year,<1300cc,1300cc - 1900cc,>1900cc
2017,2,5082,1327
2016,0,2632,967
2015,0,1317,467
2014,0,857,360
2013,0,766,154
2012,0,675,104
2011,0,522,128
2010,0,934,177
2009,0,493,37
2008,0,934,177
2007,0,522,128
2006,0,675,104
2005,0,766,154
2004,0,857,360
2003,0,1317,467
2002,0,2632,967
2001,2,5082,1327
