year,<1300cc,1300cc - 1900cc,>1900cc
2018,5,8039,2451
2017,1,5045,1301
2016,0,2590,960
2015,0,1299,456
2014,0,840,345
2013,0,761,152
2012,0,646,100
2011,0,505,134
2010,0,908,163
2009,0,472,36
2008,0,804,307
2007,1,539,197
2006,0,265,91
2005,0,223,7
2004,0,170,0
2003,0,5,0
2002,1,0,0
