year,<1300cc,1300cc - 1900cc,>1900cc
2007,0,567,432
2006,0,336,274
2005,0,265,44
2004,0,238,0
2003,0,18,0
2002,0,5,6
2001,2,6,0
2000,1,9,0
1999,0,4,1
1998,0,10,0
1997,0,0,0
1996,0,1,0
1995,0,0,0
1994,0,0,0
1993,0,0,0
1992,0,0,0
1991,0,0,0
