year,<1300cc,1300cc - 1900cc,>1900cc
2004,7,224,0
2003,1,8,0
2002,0,1,0
2001,2,0,0
2000,3,0,0
1999,0,1,1
1998,0,1,0
1997,1,0,0
1996,1,0,0
1995,0,0,0
1994,0,0,0
1993,0,0,0
1992,0,0,0
1991,0,0,0
1990,1,0,0
1989,1,0,0
1988,0,0,0
