year,<1300cc,1300cc - 1900cc,>1900cc
2008,860,148,154
2007,0,571,440
2006,0,341,279
2005,0,288,47
2004,0,245,0
2003,0,23,1
2002,0,11,0
2001,0,8,13
2000,1,9,2
1999,1,14,0
1998,0,6,0
1997,0,0,0
1996,0,0,0
1995,0,0,0
1994,0,0,0
1993,0,0,0
1992,0,0,0
