year,<1300cc,1300cc - 1900cc,>1900cc
2010,0,557,176
2009,0,388,37
2008,0,1065,370
2007,0,682,428
2006,0,419,278
2005,0,331,54
2004,0,264,0
2003,0,26,5
2002,0,18,23
2001,1,13,2
2000,1,12,0
1999,0,4,0
1998,0,9,0
1997,0,0,0
1996,0,0,0
1995,0,0,0
1994,0,0,0
