year,<1300cc,1300cc - 1900cc,>1900cc
2013,0,384,166
2012,0,555,105
2011,0,486,137
2010,0,770,181
2009,0,521,44
2008,0,1196,361
2007,0,728,398
2006,0,403,238
2005,0,346,46
2004,0,256,0
2003,0,33,5
2002,0,14,8
2001,1,9,0
2000,2,8,0
1999,0,2,0
1998,0,4,0
1997,0,0,0
