year,<1300cc,1300cc - 1900cc,>1900cc
2012,0,495,95
2011,0,427,136
2010,0,628,181
2009,0,460,44
2008,0,1172,363
2007,0,710,423
2006,0,393,259
2005,0,337,42
2004,0,264,0
2003,0,33,4
2002,0,16,17
2001,1,10,2
2000,2,10,0
1999,0,3,0
1998,0,7,0
1997,0,427,136
1996,0,495,95
