year,<1300cc,1300cc - 1900cc,>1900cc
2011,0,410,133
2010,0,571,181
2009,0,418,41
2008,0,1116,370
2007,0,726,432
2006,0,388,271
2005,0,334,52
2004,0,265,0
2003,0,29,8
2002,0,21,20
2001,1,8,1
2000,2,10,0
1999,0,4,0
1998,0,8,0
1997,0,0,0
1996,0,0,0
1995,0,0,0
