0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,305,6658,144,11368,5813,19276,1132,8304,74,2028,683,2006,1071,466
15,263,3572,28,2716,4967,12745,360,5092,10,1348,553,1442,315,218
14,443,7654,2,6097,10174,23787,1461,9426,22,2808,1284,2638,523,433
13,185,6148,3,5180,6909,19364,3949,10588,73,5008,1484,3527,938,589
12,100,4751,68,8094,6538,23698,3943,13772,104,7119,463,4160,1165,768
11,63,5499,864,8830,7110,25928,3868,15622,36,12297,97,3215,1156,993
10,88,5365,1009,9464,6938,30002,4391,21421,51,16493,44,2859,1776,1154
9,106,5781,851,8826,7232,37083,6095,26687,199,15796,82,2901,1609,1342
8,62,6980,918,7984,9152,38008,5201,28148,260,11738,107,3242,1498,1632
7,82,5109,668,6703,10199,41519,4778,30291,64,10561,87,2814,1242,1687
6,58,3470,440,4430,6831,27734,3205,20081,43,6750,59,1999,837,1160
5,39,2243,267,2705,4225,17071,1980,12369,26,3923,37,1416,525,745
4,34,1845,229,2337,3622,14642,1678,10511,22,3283,32,1289,446,650
3,70,4169,459,4744,7299,29325,3336,21108,46,5720,65,2947,892,1283
2,58,3469,386,4094,6181,24774,2740,17658,37,5152,53,2932,720,1089
1,80,5116,578,6274,9238,37021,3949,26130,54,7348,73,4676,1010,1625
0,87,5992,673,7412,10736,43379,4526,30680,63,8754,84,6365,1175,1933
