0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,8810,11700,12340,11623,12389,14253,16951,15926,16567,15434,16208,16009,15568,14225
15,8881,11793,12438,11715,12487,14366,17086,16053,16699,15557,16337,16137,15692,14338
14,8951,11887,12538,11809,12587,14481,17222,16181,16831,15681,16467,16265,15817,14453
13,9023,11981,12637,11903,12687,14596,17359,16310,16966,15805,16598,16395,15943,14568
12,9203,12221,12890,12141,12941,14888,17706,16636,17305,16122,16930,16723,16261,14859
11,9387,12465,13148,12384,13200,15186,18060,16969,17651,16444,17269,17057,16587,15156
10,9575,12715,13411,12631,13464,15489,18422,17308,18004,16773,17614,17398,16918,15459
9,9766,12969,13679,12884,13733,15799,18790,17654,18364,17108,17966,17746,17257,15769
8,9962,13228,13953,13142,14008,16115,19166,18007,18731,17451,18326,18101,17602,16084
7,10161,13493,14232,13404,14288,16437,19549,18367,19106,17800,18692,18463,17954,16406
6,10364,13763,14516,13673,14573,16766,19940,18735,19488,18156,19066,18833,18313,16734
5,10571,14038,14807,13946,14865,17101,20339,19109,19878,18519,19447,19209,18679,17068
4,10783,14319,15103,14225,15162,17443,20746,19492,20275,18889,19836,19594,19053,17410
3,10998,14605,15405,14509,15465,17792,21161,19881,20681,19267,20233,19985,19434,17758
2,11218,14897,15713,14800,15775,18148,21584,20279,21094,19652,20638,20385,19823,18113
1,11443,15195,16027,15096,16090,18511,22015,20685,21516,20045,21050,20793,20219,18475
0,11672,15499,16348,15397,16412,18881,22456,21098,21947,20446,21471,21209,20623,18845
