0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,9710,9710,9627,9627,10686,10686,11579,11579,11103,11103,11202,11202,10939,10939
15,9788,9788,9703,9703,10771,10771,11671,11671,11191,11191,11291,11291,11027,11027
14,9865,9865,9780,9780,10857,10857,11764,11764,11280,11280,11381,11381,11114,11114
13,9944,9944,9858,9858,10943,10943,11857,11857,11370,11370,11472,11472,11203,11203
12,10023,10023,9937,9937,11030,11030,11952,11952,11461,11461,11563,11563,11292,11292
11,10103,10103,10016,10016,11118,11118,12047,12047,11552,11552,11655,11655,11382,11382
10,10442,10442,10533,10533,12098,12098,13172,13172,12601,12601,12657,12657,12236,12236
9,10744,10744,11159,11159,12511,12511,13597,13597,13114,13114,13276,13276,12673,12673
8,10256,10256,11325,11325,13223,13223,14455,14455,14322,14322,14164,14164,13435,13435
7,10628,10628,11745,11745,13437,13437,15059,15059,14977,14977,14610,14610,14071,14071
6,10255,10255,11239,11239,13200,13200,14419,14419,14577,14577,14455,14455,14148,14148
5,10793,10793,11696,11696,13717,13717,15059,15059,14953,14953,14703,14703,14253,14253
4,11803,11803,12594,12594,14498,14498,15758,15758,15614,15614,15113,15113,14213,14213
3,12548,12548,13803,13803,15758,15758,17366,17366,16941,16941,16263,16263,15360,15360
2,12485,12485,13929,13929,15780,15780,16997,16997,16702,16702,15643,15643,15163,15163
1,11963,11963,13277,13277,14949,14949,15919,15919,15589,15589,14929,14929,13690,13690
0,12249,12249,13362,13362,15218,15218,16120,16120,15421,15421,14753,14753,13999,13999
