0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,11804,11804,11705,11705,12082,12082,12298,12298,11878,11878,11604,11604,11115,11115
15,11809,11809,12018,12018,12679,12679,13137,13137,12566,12566,12510,12510,12254,12254
14,11911,11911,12432,12432,12972,12972,13596,13596,12955,12955,12953,12953,12629,12629
13,11827,11827,12374,12374,13294,13294,13705,13705,13450,13450,13318,13318,12630,12630
12,12093,12093,12562,12562,13617,13617,14288,14288,13707,13707,13732,13732,13131,13131
11,12468,12468,12866,12866,14128,14128,14613,14613,14269,14269,14177,14177,14030,14030
10,11769,11769,12956,12956,14336,14336,15260,15260,15062,15062,14786,14786,14857,14857
9,12159,12159,13378,13378,14612,14612,15769,15769,15813,15813,15335,15335,15539,15539
8,11883,11883,13169,13169,14466,14466,15746,15746,15634,15634,15194,15194,15506,15506
7,11954,11954,13308,13308,14702,14702,15850,15850,16020,16020,15219,15219,15686,15686
6,11845,11845,12993,12993,13564,13564,15756,15756,15606,15606,14951,14951,14542,14542
5,11652,11652,11865,11865,13153,13153,16752,16752,16448,16448,14747,14747,14137,14137
4,10217,10217,12285,12285,11864,11864,14132,14132,15125,15125,14768,14768,14613,14613
3,12741,12741,13486,13486,14100,14100,15946,15946,17237,17237,14963,14963,13194,13194
2,12955,12955,13739,13739,14374,14374,16963,16963,18545,18545,17047,17047,14519,14519
1,13207,13207,13829,13829,14045,14045,16052,16052,17495,17495,15292,15292,14355,14355
0,13335,13335,14267,14267,14225,14225,15911,15911,17088,17088,15463,15463,13902,13902
