0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,10379,10379,10296,10296,11463,11463,12547,12547,12116,12116,12143,12143,11714,11714
15,10462,10462,10378,10378,11555,11555,12646,12646,12213,12213,12239,12239,11808,11808
14,10545,10545,10461,10461,11647,11647,12747,12747,12310,12310,12337,12337,11902,11902
13,10629,10629,10544,10544,11740,11740,12849,12849,12408,12408,12435,12435,11996,11996
12,10714,10714,10628,10628,11833,11833,12951,12951,12507,12507,12534,12534,12092,12092
11,10899,10899,11014,11014,12716,12716,14217,14217,13434,13434,13554,13554,13607,13607
10,10949,10949,11772,11772,13716,13716,15491,15491,15236,15236,15572,15572,14963,14963
9,10866,10866,12183,12183,14262,14262,15778,15778,15696,15696,15776,15776,15150,15150
8,11270,11270,12795,12795,14364,14364,16113,16113,16374,16374,15596,15596,15641,15641
7,11080,11080,12368,12368,14356,14356,15997,15997,16513,16513,16140,16140,16231,16231
6,13559,13559,14617,14617,16699,16699,18244,18244,17934,17934,17612,17612,16747,16747
5,12481,12481,13387,13387,15300,15300,16884,16884,17201,17201,16845,16845,15871,15871
4,12325,12325,13198,13198,15046,15046,16654,16654,16818,16818,16642,16642,15533,15533
3,12666,12666,13454,13454,15209,15209,16544,16544,16679,16679,16579,16579,15558,15558
2,12851,12851,13538,13538,15252,15252,16552,16552,16742,16742,17021,17021,15199,15199
1,12821,12821,13339,13339,15271,15271,16854,16854,17109,17109,16776,16776,15917,15917
0,12821,12821,13339,13339,15271,15271,16854,16854,17109,17109,16776,16776,15917,15917
