0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,12126,12126,11865,11865,12909,12909,13299,13299,12851,12851,12696,12696,11880,11880
15,12223,12223,11960,11960,13011,13011,13405,13405,12953,12953,12797,12797,11975,11975
14,12320,12320,12055,12055,13115,13115,13512,13512,13056,13056,12899,12899,12070,12070
13,11946,11946,12037,12037,13007,13007,13748,13748,13035,13035,13090,13090,12885,12885
12,11932,11932,12329,12329,13500,13500,14441,14441,13817,13817,13889,13889,13450,13450
11,12344,12344,12849,12849,13922,13922,14397,14397,14129,14129,14028,14028,13500,13500
10,11810,11810,12919,12919,14713,14713,16068,16068,15746,15746,14966,14966,14931,14931
9,11412,11412,12574,12574,14542,14542,15755,15755,16189,16189,15406,15406,15267,15267
8,13063,13063,14073,14073,15528,15528,16478,16478,16260,16260,15741,15741,15436,15436
7,12036,12036,13038,13038,14800,14800,15970,15970,16179,16179,15527,15527,14664,14664
6,11976,11976,13007,13007,14432,14432,15775,15775,15855,15855,15307,15307,14890,14890
5,11794,11794,12588,12588,14165,14165,15355,15355,15539,15539,14688,14688,14158,14158
4,11765,11765,12282,12282,13563,13563,15143,15143,15868,15868,15035,15035,13772,13772
3,12108,12108,12353,12353,13855,13855,15346,15346,15761,15761,15324,15324,14355,14355
2,12124,12124,12623,12623,13886,13886,15096,15096,15637,15637,15146,15146,13746,13746
1,12521,12521,13039,13039,14128,14128,15330,15330,15931,15931,15021,15021,13800,13800
0,13006,13006,13427,13427,13998,13998,15035,15035,15248,15248,14748,14748,13584,13584
