0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,11095,11095,10795,10795,11573,11573,11997,11997,11350,11350,11380,11380,10793,10793
15,11095,11095,10795,10795,11573,11573,11997,11997,11350,11350,11380,11380,10793,10793
14,11313,11313,11044,11044,12229,12229,12856,12856,12542,12542,12179,12179,11992,11992
13,11673,11673,11827,11827,12709,12709,13358,13358,12786,12786,12884,12884,12740,12740
12,11507,11507,11996,11996,13013,13013,13451,13451,13202,13202,13102,13102,12494,12494
11,12290,12290,12733,12733,13651,13651,14320,14320,13845,13845,13781,13781,13013,13013
10,12059,12059,12949,12949,14929,14929,16000,16000,15404,15404,15267,15267,14644,14644
9,11438,11438,12612,12612,14344,14344,15361,15361,15146,15146,14811,14811,14670,14670
8,11393,11393,12494,12494,14005,14005,15135,15135,15115,15115,14755,14755,14178,14178
7,11716,11716,12737,12737,14346,14346,15679,15679,15562,15562,15139,15139,14701,14701
6,11572,11572,12650,12650,14211,14211,15338,15338,15400,15400,14623,14623,14505,14505
5,12013,12013,12643,12643,13731,13731,15691,15691,15568,15568,14722,14722,12952,12952
4,10518,10518,10798,10798,11974,11974,15254,15254,14944,14944,14469,14469,13372,13372
3,11579,11579,11973,11973,13066,13066,15130,15130,15086,15086,14249,14249,12387,12387
2,12228,12228,12330,12330,13534,13534,15927,15927,15757,15757,14922,14922,12830,12830
1,12317,12317,12800,12800,13331,13331,15842,15842,15563,15563,14671,14671,13542,13542
0,12781,12781,13405,13405,13571,13571,15624,15624,15638,15638,14957,14957,13441,13441
