0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,7656,10814,11404,11057,10925,13058,15592,14513,18680,15069,15147,15619,15092,14738
15,7809,11030,11632,11278,11143,13319,15904,14803,19054,15370,15450,15931,15394,15033
14,7966,11250,11864,11504,11366,13586,16222,15099,19435,15677,15759,16250,15702,15333
13,8125,11475,12102,11734,11593,13857,16546,15401,19824,15991,16074,16575,16016,15640
12,8288,11705,12344,11969,11825,14135,16877,15709,20220,16311,16396,16906,16337,15953
11,8453,11939,12590,12208,12062,14417,17215,16024,20624,16637,16724,17244,16663,16272
10,8622,12178,12842,12452,12303,14706,17559,16344,21037,16970,17058,17589,16997,16597
9,8795,12421,13099,12701,12549,15000,17910,16671,21458,17309,17399,17941,17336,16929
8,8971,12670,13361,12955,12800,15300,18269,17004,21887,17655,17747,18300,17683,17268
7,9150,12923,13628,13214,13056,15606,18634,17344,22325,18008,18102,18666,18037,17613
6,9333,13182,13901,13479,13317,15918,19007,17691,22771,18368,18464,19039,18398,17965
5,9520,13445,14179,13748,13583,16236,19387,18045,23226,18736,18834,19420,18766,18325
4,9710,13714,14462,14023,13855,16561,19775,18406,23691,19111,19210,19808,19141,18691
3,9904,13989,14752,14304,14132,16892,20170,18774,24165,19493,19595,20204,19524,19065
2,10102,14268,15047,14590,14415,17230,20573,19150,24648,19883,19986,20609,19914,19446
1,10304,14554,15348,14882,14703,17575,20985,19533,25141,20280,20386,21021,20312,19835
0,10511,14845,15655,15179,14997,17926,21405,19923,25644,20686,20794,21441,20719,20232
