0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0,0,0,0,0,49,0,0,0,446,0,5,0,90
15,0,0,0,0,0,84,0,0,0,343,0,0,0,136
14,0,0,0,0,0,0,7,0,0,0,0,0,0,0
13,0,0,0,0,0,0,3,0,0,0,0,0,0,0
12,0,2,0,0,0,0,10,0,0,0,0,0,0,0
11,0,1,0,0,0,0,10,0,0,0,0,0,2,0
10,0,0,0,0,0,5,11,0,0,0,0,0,17,0
9,0,0,0,0,0,16,17,0,0,0,0,0,4,0
8,0,0,0,0,0,34,230,0,0,0,0,0,0,0
7,0,0,0,0,0,34,303,0,0,0,0,0,5,37
6,0,0,0,0,0,44,349,0,0,0,0,1,0,258
5,0,0,0,0,0,201,509,0,0,0,0,15,0,408
4,0,0,0,0,0,506,665,0,0,1,0,0,0,363
3,0,0,0,0,0,201,219,0,0,40,0,0,1,43
2,0,0,0,0,0,220,3,0,0,405,0,0,0,181
1,0,0,0,0,0,84,0,0,0,343,0,0,0,136
0,0,0,0,0,0,49,0,0,0,446,0,5,0,90
