0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12,0,0,0,0,0,0,,0,0,0,0,0,0,0
11,0,0,0,0,0,0,11,0,0,0,0,0,0,0
10,0,0,0,0,0,0,6,0,0,0,0,0,0,0
9,0,1,0,0,0,0,13,0,0,0,0,0,0,0
8,0,1,0,0,0,0,11,0,0,0,0,0,3,0
7,0,0,0,0,0,5,7,0,0,0,0,0,17,0
6,0,0,0,0,0,15,14,0,0,0,0,0,3,0
5,0,0,0,0,0,29,233,0,0,0,0,0,0,0
4,0,0,0,0,0,23,290,0,0,0,0,0,4,52
3,0,0,0,0,0,31,320,0,0,40,0,1,0,284
2,0,0,0,0,0,163,465,0,0,0,0,15,1,424
1,0,0,0,0,0,423,481,0,0,0,0,0,0,375
0,0,0,0,0,0,127,120,0,0,14,0,0,0,34
