0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,8,0,0,0,0,0,0,0
12,0,0,0,0,0,0,4,0,0,0,0,0,0,0
11,0,2,0,0,0,0,10,0,0,0,0,0,0,0
10,0,1,0,0,0,0,8,0,0,0,0,0,1,0
9,0,0,0,0,0,8,13,0,0,0,0,0,20,0
8,0,0,0,0,0,14,15,0,0,0,0,0,8,0
7,0,0,0,0,0,35,230,0,0,0,0,0,0,0
6,0,0,0,0,0,35,299,0,0,0,0,0,5,47
5,0,0,0,0,0,41,347,0,0,0,0,1,0,270
4,0,0,0,0,0,206,520,0,0,0,0,12,0,420
3,0,0,0,0,0,497,618,0,0,1,0,0,0,370
2,0,0,0,0,0,191,201,0,0,26,0,0,1,40
1,0,0,0,0,0,209,3,0,0,359,0,0,0,181
0,0,0,0,0,0,79,0,0,0,331,0,0,0,133
