0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,0,0,0,0,0,0,4,0,0,0,0,0,0,0
15,0,2,0,0,0,0,8,0,0,0,0,0,0,0
14,0,1,0,0,0,0,4,0,0,0,0,0,0,0
13,0,0,0,0,0,4,10,0,0,0,0,0,6,0
12,0,0,0,0,0,15,15,0,0,0,0,0,3,0
11,0,0,0,0,0,28,213,0,0,0,0,0,0,0
10,0,0,0,0,0,35,287,0,0,0,0,0,2,29
9,0,0,0,0,0,52,361,0,0,0,0,0,0,179
8,0,0,0,0,0,207,525,0,0,0,0,15,0,308
7,0,0,0,0,0,529,703,0,0,1,0,0,3,344
6,0,0,0,0,0,339,256,0,0,64,0,0,1,45
5,0,0,0,0,0,352,25,0,0,543,0,0,1,189
4,0,0,0,0,0,150,0,0,0,463,0,0,0,137
3,0,0,0,0,0,79,4,0,0,596,0,13,2,99
2,0,0,0,0,0,23,119,0,0,287,0,9,97,83
1,0,0,0,0,0,26,237,0,0,272,0,2,371,67
0,0,0,0,0,0,5,494,0,0,413,0,0,372,57
