0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
16,2,0,0,4,0,7,7,65,1378,258,926,2207,525,250
15,1,1,0,1,0,1,3,11,70,172,777,1391,207,123
14,1,1,1,1,1,4,19,16,69,325,1710,2765,361,322
13,1,1,0,1,0,6,56,10,120,222,2771,4175,588,529
12,0,0,0,2,1,571,104,4,153,398,5946,6424,1021,896
11,2,1,0,0,8,1237,282,9,229,523,8382,6515,1812,1487
10,2,0,0,1,81,1277,1050,821,273,600,10254,8143,3171,2624
9,3,0,0,2,258,2267,1575,3725,433,174,11033,12586,4447,4015
8,10,1,0,0,583,2320,1712,4529,199,930,14831,14315,7077,5593
7,10,0,0,2,889,3964,2562,5402,225,3896,15380,14528,10386,6620
6,8,0,0,1,726,2796,1809,3894,167,2808,10957,10446,7676,4913
5,5,0,0,1,456,1786,1148,2563,109,1768,7080,6854,5103,3259
4,5,0,0,1,488,1466,1011,2286,97,1568,6182,6099,4525,2948
3,11,0,0,2,1051,2830,2070,4724,190,3001,12530,12371,8782,6058
2,10,0,0,2,933,2411,1769,3987,151,2389,10482,10465,6946,5057
1,16,0,0,3,1524,3687,2693,6213,226,3603,15730,15936,10074,7439
0,18,0,0,3,1863,4515,3359,7768,265,4405,19488,19229,11535,8846
